timestamp,vehicle
1664560800000,778
1664564400000,1348
1664568000000,1082
1664571600000,730
1664575200000,654
1664578800000,532
1664586000000,157
1664589600000,116
1664593200000,54
1664596800000,65
1664600400000,69
1664604000000,100
1664607600000,281
1664611200000,455
1664614800000,638
1664618400000,812
1664622000000,932
1664625600000,932
1664629200000,824
1664632800000,849
1664636400000,1013
1664640000000,920
1664643600000,1032
1664647200000,956
1664650800000,1004
1664654400000,802
1664658000000,566
1664661600000,519
1664665200000,324
1666742400000,192
1666803600000,12
1666807200000,1259
1666810800000,1069
1666814400000,770
1666818000000,527
1666821600000,417
1666825200000,452
1666828800000,178
1666832400000,75
1666836000000,27
1666839600000,33
1666843200000,22
1666846800000,49
1666850400000,128
1666854000000,591
1666857600000,1049
1666872000000,656
1666875600000,991
1666879200000,851
1666882800000,852
1666886400000,1025
1666890000000,230
1666893600000,191
1666897200000,298
1666900800000,784
1666904400000,492
1666908000000,388
1666911600000,307
1666915200000,263
1666918800000,79
1666922400000,33
1666926000000,36
1666929600000,23
1666933200000,47
1666936800000,81
1666940400000,451
1666944000000,1076
1666947600000,939
1666951200000,742
1666954800000,752
1666958400000,883
1666962000000,858
1666965600000,845
1666969200000,895
1666972800000,1101
1666976400000,1275
1666980000000,1337
1666983600000,1169
1666987200000,937
1666990800000,621
1666994400000,501
1666998000000,439
1667005200000,174
1667008800000,109
1667012400000,55
1667016000000,45
1667019600000,43
1667023200000,60
1667026800000,123
1667030400000,324
1667034000000,558
1667037600000,659
1667041200000,850
1667044800000,750
1667048400000,647
1667052000000,650
1667055600000,769
1667059200000,835
1667062800000,804
1667066400000,760
1667070000000,780
1667073600000,681
1667077200000,460
1667080800000,424
1667084400000,251
1667095200000,106
1667098800000,72
1667102400000,57
1667106000000,84
1667109600000,73
1667113200000,140
1667116800000,272
1667120400000,410
1667124000000,658
1667127600000,819
1667131200000,804
1667134800000,615
1667138400000,772
1667142000000,971
1667145600000,1006
1667149200000,1059
1667152800000,910
1667156400000,698
1667160000000,609
1667163600000,473
1667167200000,361
1667170800000,215
1667174400000,137
1667178000000,60
1667181600000,30
1667185200000,20
1667188800000,12
1667192400000,30
1667196000000,67
1667199600000,309
1667203200000,429
1667206800000,853
1667210400000,821
1667214000000,851
1667217600000,833
1667221200000,1039
1667224800000,978
1667228400000,1116
1667232000000,1115
1667235600000,805
1667239200000,588
1667242800000,1100
1667246400000,850
1667250000000,621
1667253600000,482
1667257200000,522
1667260800000,319
1667264400000,226
1667268000000,201
1667271600000,100
1667275200000,97
1667278800000,101
1667282400000,111
1667286000000,185
1667289600000,296
1667293200000,387
1667296800000,544
1667300400000,685
1667304000000,759
1667307600000,660
1667311200000,808
1667314800000,968
1667318400000,967
1667322000000,1037
1667325600000,807
1667329200000,653
1667332800000,525
1667336400000,445
1667340000000,366
1667343600000,220
1667347200000,110
1667350800000,35
1667354400000,33
1667358000000,22
1667361600000,24
1667365200000,59
1667368800000,120
1667372400000,600
1667376000000,1152
1667379600000,939
1667383200000,906
1667386800000,857
1667390400000,988
1667394000000,1043
1667397600000,1006
1667401200000,1014
1667404800000,1118
1667408400000,1245
1667412000000,1274
1667415600000,977
1667419200000,788
1667422800000,492
1667426400000,386
1667430000000,276
1667433600000,165
1667437200000,74
1667440800000,35
1667444400000,19
1667448000000,17
1667451600000,33
1667455200000,85
1667458800000,370
1667462400000,606
1667466000000,586
1667469600000,478
1667473200000,654
1667476800000,798
1667480400000,902
1667484000000,850
1667487600000,38
1667527200000,48
1667530800000,29
1667534400000,26
1667538000000,49
1667541600000,104
1667545200000,569
1667548800000,457
1667556000000,799
1667559600000,877
1667563200000,1050
1667566800000,1158
1667570400000,1038
1667574000000,1066
1667577600000,1239
1667581200000,1327
1667584800000,1359
1667588400000,1213
1667592000000,875
1667595600000,629
1667599200000,564
1667602800000,450
1667606400000,268
1667610000000,156
1667613600000,99
1667617200000,49
1667620800000,55
1667624400000,67
1667628000000,109
1667631600000,257
1667635200000,478
1667638800000,674
1667642400000,707
1667646000000,841
1667649600000,860
1667653200000,763
1667656800000,834
1667660400000,841
1667664000000,985
1667667600000,974
1667671200000,906
1667674800000,836
1667678400000,721
1667682000000,541
1667685600000,481
1667689200000,501
1667692800000,343
1667696400000,185
1667700000000,148
1667703600000,72
1667707200000,54
1667710800000,41
1667714400000,60
1667718000000,99
1667721600000,184
1667725200000,312
1667728800000,456
1667732400000,574
1667736000000,680
1667739600000,607
1667743200000,672
1667746800000,916
1667750400000,1017
1667754000000,1022
1667757600000,846
1667761200000,663
1667764800000,601
1667768400000,412
1667772000000,346
1667775600000,214
1667779200000,137
1667782800000,61
1667786400000,31
1667790000000,22
1667793600000,29
1667797200000,51
1667800800000,112
1667804400000,580
1667808000000,1134
1667811600000,947
1667815200000,884
1667818800000,847
1667822400000,990
1667826000000,1086
1667829600000,955
1667833200000,992
1667836800000,1065
1667840400000,1254
1667844000000,1167
1667847600000,1041
1667851200000,797
1667854800000,479
1667858400000,328
1667862000000,312
1667865600000,150
1667869200000,78
1667872800000,49
1667876400000,25
1667880000000,24
1667883600000,58
1667887200000,117
1667890800000,449
1667894400000,692
1667898000000,814
1667901600000,810
1667905200000,453
1667908800000,790
1667912400000,960
1667916000000,897
1667919600000,926
1667923200000,1073
1667926800000,1247
1667930400000,1226
1667934000000,1084
1667937600000,822
1667941200000,461
1667944800000,411
1667948400000,283
1667952000000,148
1667955600000,60
1667959200000,32
1667962800000,21
1667966400000,31
1667970000000,44
1667973600000,101
1667977200000,552
1667980800000,1099
1667984400000,891
1667988000000,790
1667991600000,796
1667995200000,898
1667998800000,1043
1668002400000,1025
1668006000000,1084
1668009600000,1126
1668013200000,1233
1668016800000,1139
1668020400000,1069
1668024000000,808
1668027600000,524
1668031200000,400
1668034800000,277
1668038400000,146
1668042000000,72
1668045600000,40
1668049200000,21
1668052800000,22
1668056400000,52
1668060000000,127
1668063600000,591
1668067200000,1108
1668070800000,981
1668074400000,807
1668078000000,824
1668081600000,939
1668085200000,1014
1668088800000,983
1668092400000,970
1668096000000,1053
1668099600000,1270
1668103200000,1147
1668106800000,1191
1668110400000,891
1668114000000,546
1668117600000,409
1668121200000,355
1668124800000,203
1668128400000,96
1668132000000,43
1668135600000,37
1668139200000,47
1668142800000,54
1668146400000,129
1668150000000,577
1668153600000,1144
1668157200000,969
1668160800000,865
1668164400000,784
1668168000000,963
1668171600000,1082
1668175200000,987
1668178800000,1030
1668182400000,1108
1668186000000,1319
1668189600000,1168
1668193200000,1161
1668196800000,894
1668200400000,683
1668204000000,589
1668207600000,424
1668211200000,280
1668214800000,197
1668218400000,103
1668222000000,66
1668225600000,53
1668229200000,67
1668232800000,101
1668236400000,254
1668240000000,445
1668243600000,669
1668247200000,718
1668250800000,873
1668254400000,841
1668258000000,798
1668261600000,798
1668265200000,881
1668268800000,948
1668272400000,948
1668276000000,809
1668279600000,777
1668283200000,612
1668286800000,488
1668290400000,423
1668294000000,386
1668297600000,293
1668301200000,200
1668304800000,116
1668308400000,76
1668312000000,74
1668315600000,49
1668319200000,64
1668322800000,165
1668326400000,189
1668330000000,344
1668333600000,483
1668337200000,660
1668340800000,785
1668344400000,626
1668348000000,725
1668351600000,968
1668355200000,908
1668358800000,757
1668362400000,582
1668366000000,529
1668369600000,521
1668373200000,361
1668376800000,289
1668380400000,162
1668384000000,111
1668387600000,76
1668391200000,36
1668394800000,27
1668398400000,27
1668402000000,44
1668405600000,118
1668409200000,520
1668412800000,1100
1668416400000,1033
1668420000000,905
1668423600000,816
1668427200000,941
1668430800000,1041
1668434400000,944
1668438000000,934
1668441600000,1081
1668445200000,1245
1668448800000,1210
1668452400000,1029
1668456000000,740
1668459600000,483
1668463200000,385
1668466800000,242
1668470400000,39
1668600000000,80
1668603600000,847
1668607200000,16
1669125600000,22
1669129200000,535
1669132800000,557
1669136400000,509
1669140000000,500
1669143600000,586
1669147200000,550
1669150800000,433
1669154400000,342
1669158000000,228
1669161600000,114
1669165200000,57
1669168800000,28
1669172400000,13
1669176000000,26
1669179600000,44
1669183200000,88
1669186800000,390
1669190400000,462
1669194000000,465
1669197600000,539
1669201200000,547
1669204800000,592
1669208400000,565
1669212000000,614
1669215600000,588
1669219200000,633
1669222800000,621
1669226400000,489
1669230000000,648
1669233600000,597
1669237200000,453
1669240800000,402
1669244400000,293
1669248000000,144
1669251600000,80
1669255200000,36
1669258800000,27
1669262400000,24
1669266000000,45
1669269600000,67
1669273200000,317
1669276800000,446
1669280400000,465
1669284000000,489
1669287600000,502
1669291200000,543
1669294800000,399
1669298400000,532
1669302000000,521
1669305600000,496
1669309200000,588
1669312800000,354
1669316400000,658
1669320000000,542
1669323600000,386
1669327200000,325
1669330800000,288
1669334400000,139
1669338000000,101
1669341600000,46
1669345200000,50
1669348800000,46
1669352400000,60
1669356000000,133
1669359600000,427
1669363200000,579
1669366800000,538
1669370400000,593
1669374000000,538
1669377600000,623
1669381200000,602
1669384800000,660
1669388400000,701
1669392000000,656
1669395600000,670
1669399200000,636
1669402800000,789
1669406400000,680
1669410000000,529
1669413600000,512
1669417200000,449
1669420800000,330
1669424400000,166
1669428000000,92
1669431600000,78
1669435200000,58
1669438800000,90
1669442400000,86
1669446000000,242
1669449600000,398
1669453200000,507
1669456800000,614
1669460400000,633
1669464000000,656
1669467600000,623
1669471200000,633
1669474800000,678
1669478400000,653
1669482000000,698
1669485600000,659
1669489200000,587
1669492800000,551
1669496400000,411
1669500000000,368
1669503600000,400
1669507200000,286
1669510800000,204
1669514400000,135
1669518000000,71
1669521600000,59
1669525200000,35
1669528800000,58
1669532400000,148
1669536000000,203
1669539600000,314
1669543200000,470
1669546800000,389
1669550400000,470
1669554000000,362
1669557600000,455
1669561200000,573
1669564800000,524
1669568400000,470
1669572000000,503
1669575600000,504
1669579200000,471
1669582800000,367
1669586400000,281
1669590000000,185
1669593600000,109
1669597200000,48
1669600800000,22
1669604400000,20
1669608000000,18
1669611600000,49
1669615200000,104
1669618800000,470
1669622400000,598
1669626000000,481
1669629600000,610
1669633200000,561
1669636800000,568
1669640400000,578
1669644000000,579
1669647600000,638
1669651200000,598
1669654800000,574
1669658400000,102
1669899600000,52
1669903200000,849
1669906800000,943
1669910400000,962
1669914000000,952
1669917600000,908
1669921200000,881
1669924800000,614
1669928400000,524
1669932000000,320
1669935600000,310
1669939200000,148
1669942800000,71
1669946400000,31
1669950000000,27
1669953600000,25
1669957200000,57
1669960800000,115
1669964400000,539
1669968000000,1239
1669971600000,1035
1669975200000,935
1669978800000,934
1669982400000,1027
1669986000000,1160
1669989600000,1051
1669993200000,966
1669996800000,965
1670000400000,1342
1670004000000,966
1670007600000,1125
1670011200000,803
1670014800000,541
1670018400000,494
1670022000000,430
1670025600000,251
1670029200000,149
1670032800000,104
1670036400000,55
1670040000000,49
1670043600000,53
1670047200000,86
1670050800000,240
1670054400000,389
1670058000000,593
1670061600000,673
1670065200000,833
1670068800000,817
1670072400000,807
1670076000000,802
1670079600000,945
1670083200000,970
1670086800000,947
1670090400000,879
1670094000000,803
1670097600000,696
1670101200000,494
1670104800000,488
1670108400000,427
1670112000000,297
1670115600000,196
1670119200000,104
1670122800000,71
1670126400000,57
1670130000000,71
1670133600000,74
1670137200000,150
1670140800000,198
1670144400000,349
1670148000000,518
1670151600000,649
1670155200000,772
1670158800000,627
1670162400000,722
1670166000000,897
1670169600000,986
1670173200000,1037
1670176800000,871
1670180400000,733
1670184000000,601
1670187600000,514
1670191200000,348
1670194800000,180
1670198400000,119
1670202000000,54
1670205600000,11
1670209200000,29
1670212800000,17
1670216400000,53
1670220000000,120
1670223600000,554
1670227200000,1203
1670230800000,899
1670234400000,937
1670238000000,807
1670241600000,971
1670245200000,1051
1670248800000,961
1670252400000,948
1670256000000,1131
1670259600000,1258
1670263200000,1208
1670266800000,1082
1670270400000,808
1670274000000,508
1670277600000,384
1670281200000,317
1670284800000,145
1670288400000,78
1670292000000,38
1670295600000,28
1670299200000,28
1670302800000,58
1670306400000,111
1670310000000,582
1670313600000,1167
1670317200000,1017
1670320800000,831
1670324400000,816
1670328000000,926
1670331600000,1057
1670335200000,1025
1670338800000,961
1670342400000,1074
1670346000000,1215
1670349600000,1169
1670353200000,952
1670356800000,564
1670360400000,619
1670364000000,436
1670367600000,266
1670371200000,181
1670374800000,76
1670378400000,25
1670382000000,36
1670385600000,33
1670389200000,49
1670392800000,111
1670396400000,557
1670400000000,1146
1670403600000,972
1670407200000,840
1670410800000,883
1670414400000,1027
1670418000000,1084
1670421600000,1077
1670425200000,1145
1670428800000,1133
1670432400000,1237
1670436000000,1258
1670439600000,1248
1670443200000,843
1670446800000,553
1670450400000,456
1670454000000,424
1670457600000,294
1670461200000,153
1670464800000,112
1670468400000,83
1670472000000,66
1670475600000,81
1670479200000,97
1670482800000,184
1670486400000,258
1670490000000,389
1670493600000,481
1670497200000,544
1670500800000,603
1670504400000,529
1670508000000,666
1670511600000,843
1670515200000,786
1670518800000,780
1670522400000,848
1670526000000,612
1670529600000,608
1670533200000,416
1670536800000,339
1670540400000,200
1670544000000,131
1670547600000,64
1670551200000,29
1670554800000,19
1670558400000,26
1670562000000,48
1670565600000,58
1670569200000,370
1670572800000,823
1670576400000,888
1670580000000,864
1670583600000,925
1670587200000,1041
1670590800000,1136
1670594400000,1080
1670598000000,1108
1670601600000,1197
1670605200000,1294
1670608800000,1312
1670612400000,1213
1670616000000,869
1670619600000,527
1670623200000,551
1670626800000,457
1670630400000,331
1670634000000,182
1670637600000,110
1670641200000,80
1670644800000,57
1670648400000,64
1670652000000,87
1670655600000,230
1670659200000,398
1670662800000,666
1670666400000,779
1670670000000,931
1670673600000,925
1670677200000,828
1670680800000,984
1670684400000,645
1670688000000,518
1670691600000,1041
1670695200000,1082
1670698800000,1041
1670702400000,681
1670706000000,440
1670709600000,379
1670713200000,422
1670716800000,286
1670720400000,139
1670724000000,117
1670727600000,65
1670731200000,47
1670734800000,45
1670738400000,51
1670742000000,116
1670745600000,144
1670749200000,244
1670752800000,418
1670756400000,589
1670760000000,737
1670763600000,614
1670767200000,767
1670770800000,946
1670774400000,949
1670778000000,829
1670781600000,834
1670785200000,764
1670788800000,557
1670792400000,479
1670796000000,355
1670799600000,158
1670803200000,124
1670806800000,57
1670810400000,28
1670814000000,12
1670817600000,27
1670821200000,43
1670824800000,75
1670828400000,428
1670832000000,947
1670835600000,781
1670839200000,761
1670842800000,594
1671195600000,152
1671199200000,1091
1671202800000,1114
1671206400000,1249
1671210000000,1371
1671213600000,1314
1671217200000,1328
1671220800000,1002
1671224400000,754
1671228000000,554
1671231600000,472
1671235200000,407
1671238800000,241
1671242400000,186
1671246000000,86
1671249600000,91
1671253200000,77
1671256800000,103
1671260400000,236
1671264000000,415
1671267600000,769
1671271200000,737
1671274800000,999
1671278400000,1014
1671282000000,903
1671285600000,885
1671289200000,976
1671292800000,1014
1671296400000,1058
1671300000000,947
1671303600000,958
1671307200000,841
1671310800000,574
1671314400000,581
1671318000000,540
1671321600000,397
1671325200000,253
1671328800000,169
1671332400000,134
1671336000000,104
1671339600000,56
1671343200000,81
1671346800000,168
1671350400000,213
1671354000000,368
1671357600000,562
1671361200000,755
1671364800000,843
1671368400000,681
1671372000000,774
1671375600000,944
1671379200000,853
1671382800000,859
1671386400000,989
1671390000000,817
1671393600000,742
1671397200000,618
1671400800000,410
1671404400000,277
1671408000000,175
1671411600000,70
1671415200000,30
1671418800000,26
1671422400000,29
1671426000000,49
1671429600000,132
1671433200000,576
1671436800000,1254
1671440400000,1032
1671444000000,1034
1671447600000,937
1671451200000,1087
1671454800000,1121
1671458400000,1087
1671462000000,1157
1671465600000,1075
1671469200000,1135
1671472800000,1075
1671476400000,1012
1671480000000,649
1671483600000,475
1671487200000,360
1671490800000,268
1671494400000,156
1671498000000,58
1671501600000,35
1671505200000,25
1671508800000,22
1671512400000,22
1671516000000,83
1671519600000,462
1671523200000,1019
1671526800000,810
1671530400000,830
1671534000000,892
1671537600000,875
1671541200000,1006
1671544800000,1041
1671548400000,1146
1671552000000,1156
1671555600000,1240
1671559200000,1212
1671562800000,932
1671566400000,899
1671570000000,592
1671573600000,482
1671577200000,436
1671580800000,234
1671584400000,127
1671588000000,72
1671591600000,30
1671595200000,50
1671598800000,58
1671602400000,114
1671606000000,526
1671609600000,1089
1671613200000,1039
1671616800000,855
1671620400000,848
1671624000000,1046
1671627600000,1161
1671631200000,1119
1671634800000,1188
1671638400000,1248
1671642000000,1177
1671645600000,1125
1671649200000,1268
1671652800000,986
1671656400000,608
1671660000000,493
1671663600000,401
1671667200000,228
1671670800000,88
1671674400000,44
1671678000000,22
1671681600000,21
1671685200000,58
1671688800000,93
1671692400000,390
1671696000000,831
1671699600000,861
1671703200000,884
1671706800000,931
1671710400000,976
1671714000000,941
1671717600000,1089
1671721200000,1137
1671724800000,1088
1671728400000,1218
1671732000000,1045
1671735600000,1158
1671739200000,884
1671742800000,481
1671746400000,463
1671750000000,485
1671753600000,262
1671757200000,157
1671760800000,95
1671764400000,58
1671768000000,43
1671771600000,58
1671775200000,94
1671778800000,366
1671782400000,591
1671786000000,746
1671789600000,940
1671793200000,1088
1671796800000,977
1671800400000,940
1671804000000,1019
1671807600000,1173
1671811200000,1273
1671814800000,1234
1671818400000,1145
1671822000000,1150
1671825600000,829
1671829200000,549
1671832800000,522
1671836400000,423
1671840000000,320
1671843600000,203
1671847200000,148
1671850800000,81
1671854400000,71
1671858000000,64
1671861600000,76
1671865200000,175
1671868800000,320
1671872400000,563
1671876000000,742
1671879600000,849
1671883200000,841
1671886800000,644
1671890400000,689
1671894000000,828
1671897600000,803
1671901200000,708
1671904800000,551
1671908400000,388
1671912000000,183
1671915600000,128
1671919200000,165
1671922800000,189
1671926400000,149
1671930000000,142
1671933600000,77
1671937200000,46
1671940800000,25
1671944400000,21
1671948000000,28
1671951600000,53
1671955200000,96
1671958800000,110
1671962400000,242
1671966000000,486
1671969600000,509
1671973200000,321
1671976800000,255
1671980400000,318
1671984000000,444
1671987600000,432
1671991200000,398
1671994800000,393
1671998400000,330
1672002000000,214
1672005600000,189
1672009200000,173
1672012800000,97
1672016400000,56
1672020000000,40
1672023600000,31
1672027200000,27
1672030800000,27
1672034400000,70
1672038000000,326
1672041600000,524
1672045200000,462
1672048800000,656
1672052400000,725
1672056000000,820
1672059600000,765
1672063200000,852
1672066800000,1092
1672070400000,1192
1672074000000,1127
1672077600000,1107
1672081200000,781
1672084800000,512
1672088400000,384
1672092000000,265
1672095600000,243
1672099200000,161
1672102800000,85
1672106400000,58
1672110000000,34
1672113600000,34
1672117200000,60
1672120800000,77
1672124400000,392
1672128000000,641
1672131600000,649
1672135200000,700
1672138800000,837
1672142400000,904
1672146000000,842
1672149600000,990
1672153200000,1111
1672156800000,1212
1672160400000,1253
1672164000000,1167
1672167600000,942
1672171200000,686
1672174800000,483
1672178400000,379
1672182000000,329
1672185600000,209
1672189200000,106
1672192800000,67
1672196400000,30
1672200000000,34
1672203600000,47
1672207200000,76
1672210800000,415
1672214400000,699
1672218000000,676
1672221600000,749
1672225200000,801
1672228800000,891
1672232400000,859
1672236000000,925
1672239600000,1057
1672243200000,1029
1672246800000,1062
1672250400000,1070
1672254000000,872
1672257600000,599
1672261200000,472
1672264800000,346
1672268400000,290
1672272000000,198
1672275600000,85
1672279200000,69
1672282800000,25
1672286400000,36
1672290000000,43
1672293600000,52
1672297200000,282
1672300800000,543
1672304400000,592
1672308000000,657
1672311600000,722
1672315200000,832
1672318800000,801
1672322400000,951
1672326000000,960
1672329600000,1010
1672333200000,1088
1672336800000,1146
1672340400000,931
1672344000000,640
1672347600000,401
1672351200000,337
1672354800000,307
1672358400000,150
1672362000000,103
1672365600000,37
1672369200000,28
1672372800000,33
1672376400000,36
1672380000000,63
1672383600000,266
1672387200000,441
1672390800000,504
1672394400000,634
1672398000000,859
1672401600000,914
1672405200000,822
1672408800000,991
1672412400000,1203
1672416000000,1153
1672419600000,1098
1672423200000,995
1672426800000,996
1672430400000,817
1672434000000,509
1672437600000,460
1672441200000,379
1672444800000,299
1672448400000,191
1672452000000,113
1672455600000,65
1672459200000,55
1672462800000,51
1672466400000,62
1672470000000,167
1672473600000,262
1672477200000,540
1672480800000,675
1672484400000,820
1672488000000,820
1672491600000,657
1672495200000,730
1672498800000,893
1672502400000,860
1672506000000,766
1672509600000,667
1672513200000,566
1672516800000,279
1672520400000,114
1672524000000,79
1672527600000,88
1672531200000,131
1672534800000,207
1672538400000,159
1672542000000,108
1672545600000,97
1672549200000,74
1672552800000,59
1672556400000,135
1672560000000,110
1672563600000,190
1672567200000,201
1672570800000,354
1672574400000,364
1672578000000,278
1672581600000,209
1672585200000,460
1672588800000,493
1672592400000,474
1672596000000,373
1672599600000,405
1672603200000,362
1672606800000,280
1672610400000,207
1672614000000,127
1672617600000,103
1672621200000,35
1672624800000,26
1672628400000,19
1672632000000,20
1672635600000,32
1672639200000,81
1672642800000,509
1672646400000,818
1672650000000,729
1672653600000,708
1672657200000,791
1672660800000,903
1672664400000,883
1672668000000,1092
1672671600000,1003
1672675200000,1238
1672678800000,1362
1672682400000,1358
1672686000000,1019
1672689600000,692
1672693200000,542
1672696800000,419
1672700400000,274
1672704000000,150
1672707600000,81
1672711200000,39
1672714800000,26
1672718400000,26
1672722000000,58
1672725600000,110
1672729200000,620
1672732800000,1215
1672736400000,1003
1672740000000,903
1672743600000,801
1672747200000,1013
1672750800000,1062
1672754400000,1040
1672758000000,1062
1672761600000,1126
1672765200000,1273
1672768800000,1341
1672772400000,1144
1672776000000,822
1672779600000,513
1672783200000,419
1672786800000,283
1672790400000,143
1672794000000,77
1672797600000,28
1672801200000,26
1672804800000,30
1672808400000,36
1672812000000,96
1672815600000,609
1672819200000,1181
1672822800000,964
1672826400000,866
1672830000000,853
1672833600000,975
1672837200000,1105
1672840800000,1081
1672844400000,1093
1672848000000,1158
1672851600000,1327
1672855200000,1310
1672858800000,1120
1672862400000,801
1672866000000,538
1672869600000,430
1672873200000,303
1672876800000,167
1672880400000,74
1672884000000,37
1672887600000,33
1672891200000,23
1672894800000,50
1672898400000,115
1672902000000,609
1672905600000,1183
1672909200000,992
1672912800000,868
1672916400000,840
1672920000000,920
1672923600000,1018
1672927200000,1007
1672930800000,1030
1672934400000,1141
1672938000000,1295
1672941600000,1288
1672945200000,1192
1672948800000,847
1672952400000,518
1672956000000,448
1672959600000,311
1672963200000,207
1672966800000,87
1672970400000,45
1672974000000,32
1672977600000,37
1672981200000,53
1672984800000,117
1672988400000,601
1672992000000,1270
1672995600000,1037
1672999200000,987
1673002800000,888
1673006400000,1109
1673010000000,1111
1673013600000,1108
1673017200000,1114
1673020800000,1159
1673024400000,1317
1673028000000,1392
1673031600000,1237
1673035200000,966
1673038800000,667
1673042400000,594
1673046000000,571
1673049600000,435
1673053200000,258
1673056800000,119
1673060400000,82
1673064000000,71
1673067600000,68
1673071200000,64
1673074800000,173
1673078400000,311
1673082000000,493
1673085600000,623
1673089200000,686
1673092800000,729
1673096400000,585
1673100000000,682
1673103600000,729
1673107200000,714
1673110800000,642
1673114400000,595
1673118000000,588
1673121600000,494
1673125200000,353
1673128800000,362
1673132400000,352
1673136000000,292
1673139600000,154
1673143200000,111
1673146800000,64
1673150400000,56
1673154000000,48
1673157600000,67
1673161200000,101
1673164800000,140
1673168400000,236
1673172000000,361
1673175600000,446
1673179200000,555
1673182800000,454
1673186400000,558
1673190000000,626
1673193600000,623
1673197200000,639
1673200800000,519
1673204400000,482
1673208000000,429
1673211600000,340
1673215200000,322
1673218800000,173
1673222400000,150
1673226000000,54
1673229600000,31
1673233200000,8
1673236800000,24
1673240400000,48
1673244000000,92
1673247600000,501
1673251200000,1188
1673254800000,980
1673258400000,730
1673262000000,768
1673265600000,839
1673269200000,1042
1673272800000,958
1673276400000,1005
1673280000000,1138
1673283600000,1370
1673287200000,1332
1673290800000,1134
1673294400000,850
1673298000000,563
1673301600000,473
1673305200000,332
1673308800000,302
1673312400000,108
1673316000000,66
1673319600000,26
1673323200000,30
1673326800000,53
1673330400000,98
1673334000000,599
1673337600000,1250
1673341200000,959
1673344800000,836
1673348400000,781
1673352000000,838
1673355600000,967
1673359200000,912
1673362800000,826
1673366400000,1001
1673370000000,1227
1673373600000,1230
1673377200000,1070
1673380800000,749
1673384400000,453
1673388000000,331
1673391600000,235
1673395200000,143
1673398800000,62
1673402400000,35
1673406000000,21
1673409600000,22
1673413200000,46
1673416800000,116
1673420400000,530
1673424000000,1250
1673427600000,1068
1673431200000,797
1673434800000,810
1673438400000,929
1673442000000,1023
1673445600000,1015
1673449200000,1058
1673452800000,1177
1673456400000,1368
1673460000000,1342
1673463600000,1056
1673467200000,848
1673470800000,532
1673474400000,404
1673478000000,320
1673481600000,157
1673485200000,60
1673488800000,46
1673492400000,20
1673496000000,30
1673499600000,47
1673503200000,110
1673506800000,574
1673510400000,1246
1673514000000,1056
1673517600000,769
1673521200000,787
1673524800000,889
1673528400000,931
1673532000000,954
1673535600000,973
1673539200000,1074
1673542800000,1335
1673546400000,1334
1673550000000,1088
1673553600000,828
1673557200000,508
1673560800000,381
1673564400000,276
1673568000000,151
1673571600000,70
1673575200000,38
1673578800000,24
1673582400000,34
1673586000000,54
1673589600000,107
1673593200000,589
1673596800000,1168
1673600400000,995
1673604000000,760
1673607600000,819
1673611200000,957
1673614800000,1025
1673618400000,1033
1673622000000,1070
1673625600000,1141
1673629200000,1335
1673632800000,1400
1673636400000,1223
1673640000000,911
1673643600000,586
1673647200000,485
1673650800000,452
1673654400000,302
1673658000000,152
1673661600000,112
1673665200000,54
1673668800000,59
1673672400000,65
1673676000000,90
1673679600000,239
1673683200000,384
1673686800000,592
1673690400000,752
1673694000000,821
1673697600000,854
1673701200000,762
1673704800000,756
1673708400000,859
1673712000000,830
1673715600000,835
1673719200000,848
1673722800000,751
1673726400000,627
1673730000000,526
1673733600000,439
1673737200000,426
1673740800000,312
1673744400000,164
1673748000000,111
1673751600000,78
1673755200000,90
1673758800000,52
1673762400000,70
1673766000000,146
1673769600000,201
1673773200000,331
1673776800000,519
1673780400000,669
1673784000000,856
1673787600000,684
1673791200000,835
1673794800000,1074
1673798400000,1099
1673802000000,1121
1673805600000,835
1673809200000,619
1673812800000,598
1673816400000,473
1673820000000,307
1673823600000,191
1673827200000,118
1673830800000,36
1673834400000,17
1673838000000,17
1673841600000,19
1673845200000,49
1673848800000,106
1673852400000,565
1673856000000,1197
1673859600000,1030
1673863200000,825
1673866800000,825
1673870400000,844
1673874000000,1013
1673877600000,1013
1673881200000,1009
1673884800000,1089
1673888400000,1313
1673892000000,1308
1673895600000,980
1673899200000,672
1673902800000,478
1673906400000,273
1673910000000,192
1673913600000,106
1673917200000,62
1673920800000,29
1673924400000,28
1673928000000,23
1673931600000,36
1673935200000,108
1673938800000,585
1673942400000,1183
1673946000000,978
1673949600000,802
1673953200000,763
1673956800000,934
1673960400000,924
1673964000000,966
1673967600000,915
1673971200000,961
1673974800000,1233
1673978400000,1265
1673982000000,1008
1673985600000,740
1673989200000,405
1673992800000,315
1673996400000,222
1674000000000,132
1674003600000,55
1674007200000,20
1674010800000,20
1674014400000,25
1674018000000,39
1674021600000,101
1674025200000,541
1674028800000,1104
1674032400000,943
1674036000000,764
1674039600000,729
1674043200000,894
1674046800000,976
1674050400000,934
1674054000000,927
1674057600000,1074
1674061200000,1250
1674064800000,1287
1674068400000,1006
1674072000000,707
1674075600000,488
1674079200000,321
1674082800000,231
1674086400000,128
1674090000000,74
1674093600000,30
1674097200000,24
1674100800000,32
1674104400000,48
1674108000000,73
1674111600000,585
1674115200000,1113
1674118800000,915
1674122400000,735
1674126000000,697
1674129600000,867
1674133200000,876
1674136800000,904
1674140400000,878
1674144000000,987
1674147600000,1112
